id,name,facility_type,ownership,district,district_mapping_confident,subdistrict,pincode,latitude,longitude,coordinate_status,coordinate_confidence,coordinate_source,source,source_record_id,verification_status,facility_category,facility_care_type,medicine_system,telephone,mobile_number,emergency_number,website,specialties_raw,service_availability_default,diagnostic_availability_default,medicine_availability_default
MED-WB-FAC-000083,Kulai RH,chc,government_public_health_system,HOWRAH,True,Panchla,,22.55312383,88.15117998,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000083,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000084,Hazi S. T. Mullick RH,chc,government_public_health_system,HOWRAH,True,Sankrail,,22.56131932,88.22123691,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000084,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000085,Binpur RH,chc,government_public_health_system,MEDINIPUR WEST,True,Binpur I,,22.57235,86.920367,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000085,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000086,Amta RH,chc,government_public_health_system,HOWRAH,True,Amta I,,22.57514832,88.01400219,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000086,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000087,Joypur BPHC,chc,government_public_health_system,HOWRAH,True,Amta II,,22.58197936,87.92764637,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000087,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000088,Taki RH,chc,government_public_health_system,24 PARAGANAS NORTH,True,Hasnabad,,22.586233,86.928033,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000088,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000089,Daspur RH,chc,government_public_health_system,MEDINIPUR WEST,True,Daspur I,,22.6068,87.722383,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000089,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000090,B. B. Dhar RH,chc,government_public_health_system,HOWRAH,True,B B Dhar Rural Hospital,,22.60680466,87.9344716,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000090,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000091,Haroa Rural Hospital,chc,government_public_health_system,24 PARAGANAS NORTH,True,Haroa,,22.614333,88.6814,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000091,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000092,Jagadishpur RH,chc,government_public_health_system,HOWRAH,True,Bally Jagachha,,22.61832808,88.30000291,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000092,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000093,Rekjoani Rural Hospital,chc,government_public_health_system,24 PARAGANAS NORTH,True,Rajarhat,,22.626233,88.47815,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000093,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000094,Domjur RH,chc,government_public_health_system,HOWRAH,True,Domjur,,22.63301334,88.22447887,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000094,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000095,Belpahari RH,chc,government_public_health_system,MEDINIPUR WEST,True,Binpur II,,22.636367,86.762483,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000095,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000096,Salboni RH,chc,government_public_health_system,MEDINIPUR WEST,True,Shalboni,,22.640233,87.315267,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000096,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000097,Natibpur Rural Hospital,chc,government_public_health_system,HOOGHLY,True,Khanakul II,,22.6664,87.89065,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000097,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000098,Jagatballavpur RH,chc,government_public_health_system,HOWRAH,True,Jagatballavpur,,22.67984425,88.10837854,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000098,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000099,Akuni Ichapasar Rural Hospital,chc,government_public_health_system,HOOGHLY,True,Chanditala I,,22.69145,88.263567,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000099,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000100,Chanditala RH,chc,government_public_health_system,HOOGHLY,True,Chanditala II,,22.69145,88.263567,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000100,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000101,Dhanyakuria Rural Hospital,chc,government_public_health_system,24 PARAGANAS NORTH,True,Basirhat II,,22.691567,88.75665,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000101,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000102,Madhyamgram RH,chc,government_public_health_system,24 PARAGANAS NORTH,True,Barasat II,,22.691683,88.466517,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000102,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000103,Biswanathpur Rural Hospital,chc,government_public_health_system,24 PARAGANAS NORTH,True,Deganga,,22.700533,88.6387,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000103,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000104,Shibhati BPHC,chc,government_public_health_system,24 PARAGANAS NORTH,True,Basirhat I,,22.702333,88.892733,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000104,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000105,Kanaipur RH,chc,government_public_health_system,HOOGHLY,True,Srirampur Uttarpara,,22.702617,88.320683,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000105,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000106,Khanakul RH,chc,government_public_health_system,HOOGHLY,True,Khanakul I,,22.703433,87.849067,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000106,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000107,Kewakole RH,chc,government_public_health_system,MEDINIPUR WEST,True,Garbeta II,,22.708067,87.184083,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000107,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000108,Khirpai RH,chc,government_public_health_system,MEDINIPUR WEST,True,Chandrakona I,,22.719133,87.610117,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000108,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000109,Vidyasagar BPHC,chc,government_public_health_system,MEDINIPUR WEST,True,Ghatal,,22.721283,87.662583,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000109,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000110,Chandrakona RH,chc,government_public_health_system,MEDINIPUR WEST,True,Chandrakona II,,22.72175,87.508717,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000110,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000111,Dwarigeria RH,chc,government_public_health_system,MEDINIPUR WEST,True,Garhbeta III,,22.7311,87.349883,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000111,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000112,Chhotojagulia BPHC,chc,government_public_health_system,24 PARAGANAS NORTH,True,Barasat I,,22.731383,88.5317,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000112,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000113,Bandipur BPHC,chc,government_public_health_system,24 PARAGANAS NORTH,True,Barrackpore II,,22.7348,88.396567,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000113,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000114,Jangipara RH,chc,government_public_health_system,HOOGHLY,True,Jangipara,,22.7417,88.051267,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000114,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000115,Debipur BPHC,chc,government_public_health_system,HOWRAH,True,Udaynarayanpur,,22.76068287,87.96798807,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000115,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000116,Baduria RH,chc,government_public_health_system,24 PARAGANAS NORTH,True,Baduria,,22.7645,88.776583,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000116,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000117,Sarenga RH,chc,government_public_health_system,BANKURA,True,Sarenga,,22.767467,87.01585,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000117,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000118,Dakshin Narayanpur RH,chc,government_public_health_system,HOOGHLY,True,Arambag,,22.795017,87.896383,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000118,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000119,Raipur RH,chc,government_public_health_system,BANKURA,True,Raipur,,22.809183,86.932617,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000119,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000120,Amdanga Rural Hospital,chc,government_public_health_system,24 PARAGANAS NORTH,True,Amdanga,,22.810817,88.51105,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000120,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000121,Singur RH,chc,government_public_health_system,HOOGHLY,True,Singur,,22.812833,88.234917,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000121,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000122,Akri Srirampur RH,chc,government_public_health_system,HOOGHLY,True,Pursura,,22.82535,87.95415,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000122,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000123,Haripal RH,chc,government_public_health_system,HOOGHLY,True,Haripal,,22.829317,88.114783,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000123,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000124,Maslandpur Rural Hospital,chc,government_public_health_system,24 PARAGANAS NORTH,True,Habra I,,22.836083,88.72575,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000124,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000125,Sarapul RH,chc,government_public_health_system,24 PARAGANAS NORTH,True,Swarupnagar,,22.838317,88.868617,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000125,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000126,Sabdalpur Rural Hospital,chc,government_public_health_system,24 PARAGANAS NORTH,True,Habra II,,22.844883,88.565883,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000126,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000127,Garhbeta RH,chc,government_public_health_system,MEDINIPUR WEST,True,Garbheta I,,22.857517,87.3553,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000127,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000128,Ranibandh RH,chc,government_public_health_system,BANKURA,True,Ranibandh,,22.8614,86.78175,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000128,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000129,Bandwan Rural Hospital,chc,government_public_health_system,PURULIYA,True,Bandwan,,22.879,86.502317,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000129,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000130,Tarakeswar RH,chc,government_public_health_system,HOOGHLY,True,Tarakeswar,,22.880117,88.025967,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000130,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000131,Goghat BPHC,chc,government_public_health_system,HOOGHLY,True,Goghat I,,22.887417,87.713583,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000131,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000132,Nanna Rural Hospital,chc,government_public_health_system,24 PARAGANAS NORTH,True,Barrackpore I,,22.91715,88.44065,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000132,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000133,Simlapal RH,chc,government_public_health_system,BANKURA,True,Simlapal,,22.92625,87.074867,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000133,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000134,Chandpara Rural Hospital,chc,government_public_health_system,24 PARAGANAS NORTH,True,Gaighata,,22.94075,88.77735,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000134,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000135,Haringhata RH,chc,government_public_health_system,NADIA,True,Haringhata,,22.946033,88.541967,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000135,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000136,Polba RH,chc,government_public_health_system,HOOGHLY,True,Polba Dadpur,,22.961717,88.304567,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000136,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000137,Dhaniakhali RH,chc,government_public_health_system,HOOGHLY,True,Dhaniakhali,,22.965583,88.091883,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000137,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000138,Khatra BPHC simla,chc,government_public_health_system,BANKURA,True,Khatra,,22.96945,86.848617,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000138,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000139,Kamarpukur Rural Hospital,chc,government_public_health_system,HOOGHLY,True,Goghat II,,22.978533,87.658117,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000139,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000140,Chinsurah Mogra RH,chc,government_public_health_system,HOOGHLY,True,Chinsurah Mogra,,22.991517,88.369183,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000140,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000141,Madhabdihi RH,chc,government_public_health_system,Barddhaman,False,Raina II,,23.01385,87.866633,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000141,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000142,Bari BPHC,chc,government_public_health_system,PURULIYA,True,Manbazar II,,23.014267,86.537783,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000142,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000143,Taldangra RH,chc,government_public_health_system,BANKURA,True,Taldangra,,23.019383,87.101733,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000143,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000144,Kotulpur RH,chc,government_public_health_system,BANKURA,True,Kotulpur,,23.01995,87.580433,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000144,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000145,Barabazar Rural Hospital,chc,government_public_health_system,PURULIYA,True,Barabazar,,23.0265,86.365533,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000145,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000146,Joypur BPHC,chc,government_public_health_system,BANKURA,True,Joypur,,23.055383,87.451517,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000146,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000147,Manbazar RH,chc,government_public_health_system,PURULIYA,True,Manbazar I,,23.056833,86.658783,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000147,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000148,Amjhuri RH,chc,government_public_health_system,BANKURA,True,Hirbandh,,23.05845,86.80857,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000148,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000149,Jamalpur RH,chc,government_public_health_system,Barddhaman,False,Jamalpur,,23.062983,87.990967,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000149,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000150,Pandua RH,chc,government_public_health_system,HOOGHLY,True,Pandua,,23.074217,88.2811,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000150,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000151,Maheshbati Rural Hospital,chc,government_public_health_system,Barddhaman,False,Raina I,,23.07575,87.906733,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000151,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000152,Bansgarh CHC,chc,government_public_health_system,PURULIYA,True,Balarampur,,23.09305,86.232483,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000152,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000153,Sundarpur BPHC,chc,government_public_health_system,24 PARAGANAS NORTH,True,Bongaon,,23.094983,88.719167,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000153,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
MED-WB-FAC-000154,Ahamedpur RH,chc,government_public_health_system,HOOGHLY,True,Balagarh,,23.097033,88.452717,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-000154,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,available,available
